id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Beginner1,Fragment,Else When,1日中,all day,1日中,ichinichi ju,all day
,English,Japanese,Beginner1,Fragment,Else When,休みの日,on days off,休みの日,yasumi no hi,on days off
,English,Japanese,Beginner1,Fragment,Else When,時間通りに,on time,時間通りに,jikan douri ni,on time
,English,Japanese,Beginner1,Fragment,Else When,週末,on weekends,週末,shuumatsu,on weekends
,English,Japanese,Beginner1,Fragment,Else When,5時間以上,for more than 5 hours,5時間以上,go jikan ijou,for more than 5 hours
,,,,,,,,,,1
,English,Japanese,Beginner1,Fragment,Else Where,学校で,at school,学校で,gakkou de,at school
,English,Japanese,Beginner1,Fragment,Else Where,家で,at home,家で,ie de,at home
,English,Japanese,Beginner1,Fragment,Else Where,図書館に,to the library,図書館に,toshokan ni,to the library
,English,Japanese,Beginner1,Fragment,Else Where,ジムに,to the gym,ジムに,jimu ni,to the gym
,,,,,,,,,,1
,English,Japanese,Beginner1,Fragment,Else Question,いつ,when,いつ,itsu,when
,English,Japanese,Beginner1,Fragment,Else Question,どこで,at where,どこで,doko de,at where
,English,Japanese,Beginner1,Fragment,Else Question,どこに,to where,どこに,doko ni,to where
,English,Japanese,Beginner1,Fragment,Else Question,何を,what,何を,nani wo,what
,English,Japanese,Beginner1,Fragment,Else Question,誰と,with whom,誰と,dare to,with whom
,English,Japanese,Beginner1,Fragment,Else Question,どうやって,how,どうやって,douyatte,how
,English,Japanese,Beginner1,Fragment,Else Question,どうして,why,どうして,doushite,why
