id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Beginner3,Verb,本を読む / read a book ( 1 ),明日はどうですか？,How about tomorrow?,明日は | どうですか？,ashita wa | do- desu ka？,tomorrow | how about?
,English,Japanese,Beginner3,Verb,本を読む / read a book ( 1 ),明日も読めません、忙しいので,Tomorrow I can''t either...I am busy.,明日も | 読めません、| 忙しい | ので,ahsita mo | yome masen | isogashi- | node,tomorrow too | can not read(polite) | busy | so
～なら if it''s～,English,Japanese,Beginner3,Verb,本を読む / read a book ( 1 ),来週なら読めますか？,How about next week?,来週 | なら | 読めます | か？,raishu- | nara | yome masu | ka？,next week | if it is | can read(polite) | ？
,English,Japanese,Beginner3,Verb,本を読む / read a book ( 1 ),来週なら読めます,Next week I can.,来週 | なら | 読めます,raishu- | nara | yome masu ,next week | if it is | can read(polite) 
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),yournameさんは今何をしたいですか？,What do you want to do now yourname?,yournameさんは | 今 | 何を | したいです | か？,yourname san wa | ima | nani wo | shi tai desu | ka？,yourname | now | what | want to do(polite) | ？
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),映画を見たいです,I want to watch a movie.,映画を | 見たいです,e-ga wo | mi tai desu,movie | want to watch(polite)
見えると見れるの違い,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),どんな映画を見たいですか？,What kind of movie?,どんな | 映画を | 見たいです | か？,donna | e-ga wo | mi tai desu | ka？,what kind of | movie | want to watch(polite) | ?
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),アクション映画を見たいです,Action movie.,アクション映画を | 見たいです,akushon e-ga wo | mi tai desu,action movie | want to watch(polite)
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),ラブコメはどうですか？,How about love comedy?,ラブコメは | どうですか？,rabukome wa | do- | desu | ka？,love comedy | how about?
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),ラブコメは見たくないです,I don''t want to watch it.,ラブコメは | 見たくないです,rabukome wa | mi taku nai desu,love comedy | not want to watch(polite)
～てもいいです has two meanings,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),ホラー映画はどうですか？,How about horror movie?,ホラー映画は | どうですか？,hora- e-ga wa | do- | desu | ka？,horror movie | how about?
1: It''s acceptable for me to do～,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),ホラーなら見てもいいです,I am okay with it.,ホラー | なら | 見て | も | いいです,hora- | nara | mite | mo | i- desu,horror movie | if it is | watch(te) | even so | okay(polite)
2: S is allowed to do～,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),「太陽」という映画を見たことがありますか？,Have you ever watched the movie called ''The Sun? '',「太陽」| という | 映画を | 見た | ことが | あります | か？,taiyo- | to iu | e-ga wo | mita | koto ga | ari masu | ka？,the sun | by the name of | movie | watched | thing(ko) | there is(polite) | ？
～という名詞、by the name of,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),はい、あります、でも本当は見たくなかったです,Yes I have...but I didn''t want to watch it to be honest.,はい、| あります、| でも | 本当は | 見たくなかったです,hai | ari masu | demo | honto- wa | mi taku nakatta desu,yes | there is(polite) | but | to be honest | not wanted to watch(polite)
～を～したことがありますか？,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),どうしてですか？,Why?,どうして | です | か？,do-shite | desu | ka？,why | is(polite) | ？
Have you ever done ～ before？,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),興味がなかったからです,Because I was not interested in it.,興味が | なかった | から | です,kyo-mi ga | nakatta | kara | desu,interest | there was not | because(ka) | is(polite) 
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),なるほど、先月はアクション映画を見れましたか？,I see...could you watch an action movie last month?,なるほど、| 先月は | アクション映画を | 見れました | か？,naruhodo | sengetsu wa | akushon e-ga wo | mire mashita | ka？,I see | last month | action movie | could watch(polite) | ？
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),見たかったけど、見れませんでした,I wanted to...but I couldn''t.,見たかった | けど、| 見れませんでした,mi takatta | kedo | mire masen deshita,wanted to watch | but | could not watch(polite)
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),今月はどうですか？,How about this month?,今月は | どうですか？,kongetsu wa | do- desu ka？,this month | how about?
も too / either,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),今月も見れません、忙しいので,This month I can''t either...I am busy.,今月も | 見れません、| 忙しい | ので,kongetsu mo | mire masen | isogashi- | node,this month too | can not watch(polite) | busy | so
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),来月なら見れますか？,How about next month?,来月 | なら | 見れます | か？,raigetsu | nara | mire masu | ka？,next month | if it is | can watch(polite) | ？
,English,Japanese,Beginner3,Verb,映画を見る / watch a movie ( 2 ),来月なら見れます,Next month I can.,来月 | なら | 見れます,raigetsu | nara | mire masu ,next month | if it is | can watch(polite) 
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),yournameさんは今何をしたいですか？,What do you want to do now yourname?,yournameさんは | 今 | 何を | したいです | か？,yourname san wa | ima | nani wo | shi tai desu | ka？,yourname | now | what | want to do(polite) | ？
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),音楽をききたいです,I want to listen to the music.,音楽を | ききたいです,ongaku wo | kiki tai desu,music | want to listen(polite)
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),どんな音楽をききたいですか？,What kind of music?,どんな | 音楽を | ききたいです | か？,donna | ongaku wo | kiki tai desu | ka？,what kind of | music | want to listen(polite) | ?
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),J-POPをききたいです,J-POP.,J-POPを | ききたいです,jei pppu wo | kiki tai desu,J-POP | want to listen(polite)
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),アニメソングはどうですか？,How about anime song?,アニメソングは | どうですか？,anime songu wa | do- desu ka？,anime song | how about?
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),アニメソングはききたくないです,I don''t want to listen to it.,アニメソングは | ききたくないです,anime songu wa | kiki taku nai desu,anime song | not want to listen(polite)
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),クラシックはどうですか？,How about classical music?,クラシックは | どうですか？,kurashikku wa | do- desu ka？,classical music | how about?
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),クラシックならきいてもいいです,I am okay with it.,クラシック | なら | きいて | も | いいです,kurashikku | nara | ki-te | mo | i- desu,classical music | if it is | listen(te) | even so | okay(polite)
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),「太陽」という歌をきいたことがありますか？,Have you ever listened to the music called ''The Sun? '',「太陽」| という | 歌を | きいた | ことが | あります | か？,taiyo- | to iu | uta wo | ki-ta | koto ga | ari masu | ka？,the sun | by the name of | song | listened | thing(ko) | there is(polite) | ？
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),はい、あります、でも本当はききたくなかったです,Yes I have...but I didn''t want to listen to it to be honest.,はい、| あります、| でも | 本当は | ききたくなかったです,hai | ari masu | demo | honto- wa | kiki taku nakatta desu,yes | there is(polite) | but | to be honest | not wanted to listen(polite)
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),どうしてですか？,Why?,どうして | です | か？,do-shite | desu | ka？,why | is(polite) | ？
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),興味がなかったからです,Because I was not interested in it.,興味が | なかった | から | です,kyo-mi ga | nakatta | kara | desu,interest | there was not | because(ka) | is(polite)
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),なるほど、昨日はJ-POPをきけましたか？,I see...could you listen to J-POP yesterday?,なるほど、| 昨日は | J-POPを | きけました | か？,naruhodo | kino- wa | jei poppu wo | kike mashita | ka？,I see | yesterday | J-POP | could listen(polite) | ？
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),ききたかったけど、きけませんでした,I wanted to...but I couldn''t.,ききたかった | けど、| きけませんでした,kiki takatta | kedo | kike masen deshita,wanted to listen | but | could not listen(polite)
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),今日はどうですか？,How about today?,今日は | どうですか？,kyo- wa | do- desu ka？,today | how about?
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),今日もきけません、忙しいので,Today I can''t either...I am busy.,今日も | きけません、| 忙しい | ので,kyo- mo | kike masen | isogashi- | node,today too | can not listen(polite) | busy | so
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),明日ならきけますか？,How about tomorrow?,明日 | なら | きけます | か？,ashita | nara | kike masu | ka？,tomorrow | if it is | can listen(polite) | ？
,English,Japanese,Beginner3,Verb,音楽をきく / listen to the music ( 3 ),明日ならきけます,Tomorrow I can.,明日 | なら | きけます,ashita | nara | kike masu ,tomorrow | if it is | can listen(polite) 
