id,ylang,tlang,level,wclass,type,tlang_ex,ylang_ex,tlang_exf,furigana,chikugoyaku
,English,Japanese,Verb,V past,テレビを見る / watch TV ,いいえ、見ませんでした,No...I didn''t.,いいえ、| 見ませんでした,i-e | mi masen deshita,no | not watched(polite)
,English,Japanese,Verb,V past,テレビを見る / watch TV ,何を見ましたか？,What did you watch?,何を | 見ました | か？,nani wo | mi mashita | ka？,what | watched(polite) | ?
,English,Japanese,Verb,V past,テレビを見る / watch TV ,ドラマを見ました,dramas.,ドラマを | 見ました,dorama wo | mi mashita,dramas | watched(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V present perfect,テレビを見る / watch TV ,今日はもうテレビを見ましたか？,Have you already watched TV today?,今日は | もう | テレビを | 見ました | か？,kyo- wa | mo- | terebi wo | mi mashita | ka?,today | already | TV | watched(polite) | ?
,English,Japanese,Verb,V present perfect,テレビを見る / watch TV ,はい、もう見ました,Yes...I already have.,はい、| もう | 見ました,hai | mo- | mi mashita,yes | already | watched(polite)
,English,Japanese,Verb,V present perfect,テレビを見る / watch TV ,いいえ、まだ見ていません,No...not yet.,いいえ、| まだ | 見ていません,i-e | mada | mite i masen,no | yet | not watching(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V future,テレビを見る / watch TV ,明日をテレビを見ますか？,Will you watch TV tomorrow too?,明日を | テレビを | 見ます | か？,ashita mo | terebi wo | mi masu | ka？,tomorrow too | TV | watch(polite) | ？
,English,Japanese,Verb,V future,テレビを見る / watch TV ,はい、見ます,Yes...I will.,はい、| 見ます,hai | mi masu,yes | watch(polite)
,English,Japanese,Verb,V future,テレビを見る / watch TV ,いいえ、見ません,No...I won''t.,いいえ、| 見ません,i-e | mi masen,no | not watch(polite)
,English,Japanese,Verb,V future,テレビを見る / watch TV ,まだわかりません,I don''t know yet.,まだ | わかりません,mada | wakari masen,yet | not know(polite)
,,,,,,,,,,1
,,,,,,,,,,1
,English,Japanese,Verb,V positive / negative,音楽をきく / listen to the music ,音楽はききますか？,Do you listen to the music?,音楽は | ききます | か？,ongaku wa | kiki masu | ka？,music | listen(polite) | ？
,English,Japanese,Verb,V positive / negative,音楽をきく / listen to the music ,はい、よくききます,Yes...often.,はい、| よく | ききます,hai | yoku | kiki masu,yes | often | listen(polite)
,English,Japanese,Verb,V positive / negative,音楽をきく / listen to the music ,はい、たまにききます,Yes...sometimes.,はい、| たまに | ききます,hai | tamani | kiki masu,yes | sometimes | listen(polite)
,English,Japanese,Verb,V positive / negative,音楽をきく / listen to the music ,はい、1日1時間くらいききます,Yes...about an hour a day.,はい、| 1日 | 1時間 | くらい | ききます,hai | ichi nichi | ichi jikan | kurai | kiki masu,yes | a day | an hour | about | listen(polite)
,English,Japanese,Verb,V positive / negative,音楽をきく / listen to the music ,いいえ、あまりききません,No...not much.,いいえ、| あまり | ききません,i-e | amari | kiki masen,no | not much | not listen(polite)
,English,Japanese,Verb,V positive / negative,音楽をきく / listen to the music ,いいえ、ほとんどききません,No...rarely.,いいえ、| ほとんど | ききません,i-e | hotondo | kiki masen,no | almost | not listen(polite)
,,,,,,,,,,1
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,普段はいつ音楽をききますか？,When do you usually listen to the music?,普段は | いつ | 音楽を | ききます | か？,fudan wa | itsu | ongaku wo | kiki masu | ka？,usually | when | music | listen(polite) | ?
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,ジョギングの時にききます,When I am jogging.,ジョギングの時に | ききます,jogingu no toki ni | kiki masu,when jogging | listen(polite)
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,普段はどこで音楽をききますか？,Where do you usually listen to the music?,普段は | どこで | 音楽を | ききます | か？,fudan wa | doko de | ongaku wo | kiki masu | ka？,usually | where | music | listen(polite) | ？
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,外でききます,outside.,外で | ききます,soto de | kiki masu,outside | listen(polite)
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,普段は誰と音楽をききますか？,Who do you usually listen to the music with?,普段は | 誰と | 音楽を | ききます | か？,fudan wa | dare to | ongaku wo | kiki masu | ka？,usually | with who | music | listen(polite) | ？
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,友達とききます,With my friends.,友達と | ききます,tomodachi to | kiki masu,with friends | listen(polite)
,English,Japanese,Verb,V usually ,音楽をきく / listen to the music ,普段はどれくらい音楽をききますか？,How long do you usually listen to the music?,普段は | どれくらい | 音楽を | ききます | か？,fudan wa | dorekurai | ongaku wo | kiki masu | ka？,usually | how long | music | listen(polite) | ？
